,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__algorithm,param_model__leaf_size,param_model__n_neighbors,param_model__p,param_model__weights,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,param_model__criterion,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_model__activation,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate,param_model__max_iter,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
41,0.1432941436767578,0.0189705810837354,0.9677679538726807,0.02591726806694472,KNeighborsRegressor(),brute,30,5,1,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 30, 'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.6837224929991705,0.6920044007593329,0.7067354309594228,0.7004817662782311,0.9250939626857901,0.7416076107363895,0.09207150552909701,17
42,0.23378410339355468,0.08462484254311423,0.14086527824401857,0.04092589761310714,KNeighborsRegressor(),brute,30,5,2,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 30, 'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'uniform'}",0.6157174320084936,0.6412942706118467,0.6431746121896584,0.6471087833791251,0.7449330603950519,0.6584456317168351,0.04463557264127102,70
43,0.14547262191772461,0.015566547581105613,0.12585344314575195,0.014093493037666088,KNeighborsRegressor(),brute,30,5,2,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 30, 'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.6684938523870472,0.7114175883940325,0.6988446663532212,0.7041092628772838,0.928654716104394,0.7423040172231957,0.09431442024425907,13
44,0.16189913749694823,0.013928260169317749,0.8371138095855712,0.025309874411029866,KNeighborsRegressor(),brute,30,10,1,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 30, 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'uniform'}",0.6310478005237412,0.6349825568696517,0.6464651308378508,0.6518340228805385,0.7101189201047775,0.654889686243312,0.02861925156203584,83
45,0.17141261100769042,0.010730569039998517,0.7784582138061523,0.05321576298218212,KNeighborsRegressor(),brute,30,10,1,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 30, 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.6970371055641177,0.7205868257486778,0.7126344109339401,0.7139352407748686,0.9325044891203338,0.7553396144283877,0.0889183763331745,10
46,0.18375868797302247,0.04014387872830562,0.13278474807739257,0.025058088636873473,KNeighborsRegressor(),brute,30,10,2,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 30, 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'uniform'}",0.6302673285160743,0.6543177765142832,0.6414623573469703,0.6390555260039672,0.7164920390800475,0.6563190054922685,0.031055551774220577,78
47,0.14272623062133788,0.00901427090587011,0.10824499130249024,0.008204641444085262,KNeighborsRegressor(),brute,30,10,2,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'brute', 'model__leaf_size': 30, 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.6977049028574185,0.7332894382564326,0.7100422446590344,0.7103404703417955,0.9299848574997868,0.7562723827228937,0.08761433166741886,6
48,7.5573712348937985,0.01895473248552349,0.8909008026123046,0.06239886996858798,SVR(),,,,,,0.1,3,scale,linear,,,,,,,,,,,,"{'model': SVR(), 'model__C': 0.1, 'model__degree': 3, 'model__gamma': 'scale', 'model__kernel': 'linear'}",0.6298735226756521,0.6272527384943127,0.6400130315305211,0.6423631546410042,0.643574117708769,0.6366153130100518,0.006724829750551478,100
49,7.76998085975647,0.03955256788054671,0.909069299697876,0.03765535067463706,SVR(),,,,,,0.1,3,scale,poly,,,,,,,,,,,,"{'model': SVR(), 'model__C': 0.1, 'model__degree': 3, 'model__gamma': 'scale', 'model__kernel': 'poly'}",0.5946338009039366,0.6152562169144914,0.617673902226272,0.5975593900276271,0.6377913522891661,0.6125829324722986,0.01559748059177118,101
50,6.463962364196777,2.0285759602490807,3.7161948680877686,0.2351958199489282,SVR(),,,,,,0.1,3,scale,rbf,,,,,,,,,,,,"{'model': SVR(), 'model__C': 0.1, 'model__degree': 3, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.6262131023915423,0.6310691402172321,0.6410605094240804,0.643626053194416,0.6411820651136593,0.6366301740681861,0.006763584671047693,99
